seed,days,cycles
.{}PhCPKz-,9,1
uJf-qyN&#9,9,5
saaF)*r2w^,9,4
')N2n=C[nZ,9,3
`P@N{]zsRB,9,6
XCuc{7Au]k,9,1
KGRX/62DHK,9,6
"MUDE(SzU,}",9,5
"""%/PW)d?.?",9,6
&emn'Yx'FS,9,13
aspf?.mz9b,9,7
"4*5PX*:x,e",9,1
T$G[Yf)E9z,9,1
xg1`df%Sfj,9,3
`nW$M1N`9\,9,7
a+D/Ff*K5O,9,1
0P/oh@]fe4,9,3
ObS#7Su)tb,9,2
'rp&zrtRO),9,2
"SRl,PtA1<N",9,3
"""V{SPy3[-B",9,4
'Ch])U+=3`,9,1
?cG%LlcL$l,9,1
+e88|{|LK5,9,9
9neW:8(mZ',9,5
61azTcLa6h,9,2
w2T'\&O!T#,9,1
tE&BJx8+D.,9,3
s:G1$~Hv@],9,1
"g""1%7~3c7}",9,4
}x'l'ns2?2,9,1
\2-#L13dL<,9,4
CSu5!g&nv7,9,1
t=`Gh)-=$S,9,2
"-d7A""1/+o<",9,2
O+&+'b^b}O,9,1
.rhfOV'sS!,9,1
".5'alSGH""?",9,2
W7#2@@{:MC,9,2
$@To}$@9V.,9,1
"KrY,.rTSSd",9,2
W8S]F-[H!E,9,7
Y`TC}^\'1r,9,4
tFfo8dKcak,9,3
g%_S{)AX%9,9,7
b]PkQ-.|n*,9,1
#Chc775BL6,9,3
lMRu$2.Uo@,9,1
"u6y`""-2CSI",9,1
I~y]S0&Blm,9,12
/k4h?4xt}^,9,3
"6f}""a}IL]&",9,12
|RCtISy@5\,9,5
}Z8_o+2Ra|,9,4
k[nuckt}Mu,9,14
-|P9B.le>f,9,2
PaO'*Cl+m6,9,4
m:tjg\~E]?,9,1
lN:Apk:rhN,9,12
Mc^Mw4S*)n,9,4
-LiB?UGoN+,9,3
j=c-b*9:^o,9,1
Y1=Oln+qQ_,9,1
BA>;f&Xhi.,9,3
%Zqt-k*j$o,9,3
LEY6O<EvXb,9,9
5cs4l)WFK(,9,7
Tjp}=b6'8w,9,1
W\S|r{_B4l,9,3
!h2J/!Vw`g,9,6
nkwV0!Iwq\,9,4
NU?824k~.f,9,4
"QCXxP""w@')",9,2
"1rZ}@/{-~""",9,1
[v1K]EE3$C,9,1
}1T<C3syVn,9,2
ErrG'6Adoj,9,1
$5fBY!T]ZP,9,1
;a#z!:QnFo,9,1
sUqGi6[JR+,9,11
d@fo]XbxJp,9,1
Po;3L?&UV@,9,2
QQrZl-L!h(,9,2
2L5]vz<t|%,9,1
st\g:~buQA,9,4
mUF0AWtq6X,9,1
8kr5'+iX$r,9,6
oI-X{YFktt,9,3
(OXr?KLa#u,9,1
kR2sm]{t5',9,7
`+8Ys@VBju,9,8
&K:rxaw6YU,9,1
NLw=#Gv[~m,9,1
>Vgj`{rS2(,9,2
>CK.4NTzaf,9,12
n(el2F|n|7,9,4
uX&B=@ja&6,9,3
T70TJi3n[0,9,2
wi1t(Qh.kc,9,4
A>f`UN}(B&,9,6
tfr8x@SRx@,9,1
&Ab-9N:Io7,9,1
?%Jj6+#AAI,9,10
ACYCtC@e$?,9,3
wRi9%xcv~r,9,14
iW<ulbjG.b,9,1
-~wJyrYS0K,9,6
=oJ!#CRXd<,9,2
V\x)d1*(mQ,9,1
"T`>&.,:(,C",9,1
\X\!d':4)=,9,6
"ANa!""?kV/G",9,2
mWZ7'+KSVi,9,12
_9150&%}~Y,9,1
",iUFEA&TQk",9,1
@6@nM]DY]$,9,3
&_{AJXs\3j,9,1
(x%_`E%b^*,9,1
Y#]a<3zw[L,9,4
";NTgGGPW""y",9,1
awR~L@G2L1,9,1
LD\mH{>wgY,9,3
cl:/F0+2\!,9,11
c-h.Mv/#M\,9,4
'IwTUz?I+L,9,10
}3%eO%HCXu,9,6
=giV0Nd<t.,9,1
[u6k_$uKy},9,1
oS1_QTW$R[,9,6
{rSonp&|R0,9,1
"lT,GLk$E^J",9,1
<TBBe8ecbT,9,8
!uq/2t$^x9,9,1
"W`>%cFg/,C",9,1
9teO)[?.#G,9,6
2#4Y1cb6%k,9,5
V/2Nxwt[6P,9,2
}nY0&6/xRC,9,9
Gf;PY;S6)Q,9,1
T#*FwRy.lr,9,2
z'UeqBLcI[,9,2
"""}S.pq,z=r",9,6
X?9}bgfb3;,9,11
a^9KoiTdj&,9,2
]*%\XX[:>{,9,14
"'B""62cx\9E",9,1
"'8]m,4JS$""",9,8
s+lpK?-&:\,9,1
tkMYHs8q.+,9,1
$U</K)To*[,9,3
&g4byZv=R>,9,8
KF7dy~ECM2,9,1
Rb\ivQGL81,9,2
&6mq$lI5<`,9,4
oaD.4>A#!;,9,1
"U>LZ""fsV2L",9,2
'*G>wcOQ8O,9,3
PU1|GV~khq,9,12
'mw<_jKOT(,9,2
Ck$'\gT%^q,9,1
Y!gL_'Kt'T,9,1
"WK.LEm_\z""",9,7
A)jfuH9@mW,9,2
UFn{EqN7EM,9,3
"nBZ<5p%LF,",9,5
_WoHb3dz(A,9,1
h'mvPHKtc8,9,1
n^d+SSUZ*E,9,1
t$zfNao`AM,9,1
<V|A|/nHDb,9,1
6#(yI>EvW-,9,1
'5-U@4[A1a,9,7
/2d3!]dV2E,9,1
Or\6w3$<oj,9,1
",qOT[nI$^}",9,8
MPC8{_-4S%,9,1
/e)Ogm6+pa,9,1
&]JrD+orVU,9,11
}Px;@Fnn9f,9,1
jiP7{-i`%D,9,1
"oW(c>y/,#f",9,3
^J`T>W)Ab),9,1
gYD]cf=3t?,9,12
vuftiQz^il,9,9
(*p8V>kmSI,9,1
g!UU9UbV-h,9,2
MA#^w{LZ=7,9,1
"M=|pc,3S/~",9,13
w#fu0'cMah,9,9
(_+(j:h@h|,9,1
w$JZu5}p.(,9,3
0cJt&gZ*x=,9,2
'P<mYr>mUb,9,1
QTHx*0WCk?,9,13
i-!]f8Z#qz,9,1
et6khZ6#u!,9,1
!|he+kqYd\,9,3
U%#gmG1n!L,9,6
&%1r.7^Gw7,9,1
M;M|5P@TJ<,9,3
Kkk=TH]N;N,9,1
Z&->[eo.ZA,9,12
f3_|*?%jS;,9,1
">Y,4A7k[vw",9,1
wN:iszDFhH,9,1
|D=JCn^*NV,9,1
xi{E+fcK?L,9,1
IceR7L4Wa1,9,1
"\:KSnfMR""O",9,1
_9V_>/)<qI,9,7
2[*vA&q2$n,9,3
LZkg.-ox|N,9,1
pcl!0;V>Ta,9,5
'b@[NNFNd0,9,1
t[D7a3~vAD,9,3
tqnXPv)v:t,9,1
qx`gTR5(x0,9,1
JVouS/J`Kz,9,4
!:~?M\b4ZD,9,1
LII({74uq\,9,1
3A}~37XKcv,9,3
o!pjc1lx'&,9,1
A41F6|3G0k,9,4
4R!rgl?f%),9,1
"kd/NB]4<,a",9,5
EhU^HS4.sJ,9,3
@dJ(w%>:]P,9,1
@l_(FtEX\t,9,1
",f*$ok)^ej",9,1
vnejl849?@,9,12
"4(x/<0qI;""",9,5
H6rtnc?Du9,9,3
S=N]z}&|:U,9,9
"JXm&wAf{q""",9,9
5U'XDM-|@{,9,1
HZ:p\k64FD,9,1
*Y]3To@JiU,9,7
"&,&He#&fS[",9,1
TL[bD!^.f8,9,1
a3YUFGt!nJ,9,1
k5it'ej>G;,9,1
}MB4Rp`Up/,9,5
WqZGy#jFi?,9,2
+o8wovX0<>,9,6
k1<<qt/'c',9,3
?wz/yi>?@v,9,1
qmX>6wBS!d,9,1
Aj7s`t$qs8,9,3
"f}""_i*iVax",9,1
^>/\n{gLCP,9,3
ViIeK1))2M,9,5
"3.3l!.u""Jq",9,1
"qG!L""c4?4x",9,1
cNa+-#CU}#,9,5
`1*:Q3h6]P,9,3
+du+0?lZpX,9,9
\)\AMWK~[],9,1
k_tSpTn1-G,9,6
Q;im_h#7b7,9,5
QB)'=.?mEO,9,3
z-$B(_'g'$,9,4
be>.ez)#x8,9,7
"NXv/3I""452",9,6
@8N#ER'Wwg,9,1
7Z0wRssV|[,9,5
>n@9kn4-D!,9,1
PF\>g2]P.u,9,1
UhUrr|Gom[,9,5
4v:72Ae%}p,9,4
$PS6thKbmF,9,1
)eRK]hF\}?,9,1
_;GB~DOhzd,9,1
\&#}F6O#uS,9,7
b_=&!8H>V',9,4
IC=nx[-+Ct,9,2
/~@M]`FZHN,9,1
oJ{ztdlNg$,9,1
{ElZ?$7abR,9,1
".uGM37O~""n",9,1
-J]]P:k;F|,9,1
sy?2Ie)l/7,9,1
er'TM\iA|<,9,1
#/2Qfn06:},9,1
zuc~PZ-]5;,9,7
nT;R`LTqI_,9,7
":M@^C)Tyf""",9,1
"Xrxhk,P~E?",9,8
*7*T.(|fib,9,1
}QKi]rA@L9,9,2
>$Em1[Kv)J,9,4
.g%m^;`7AD,9,1
"p#""^nJ2g}/",9,1
h$|C{FiKJX,9,1
";*A~La}""Vi",9,1
JYP45v|5PC,9,2
"."")~][,O&{",9,1
GWinOBJgsj,9,1
lSsRDaKhSY,9,1
y<%-.3h5cR,9,8
A<wP~KbSa4,9,2
&ulN~OZE'M,9,1
"*}""<gYa|PU",9,1
"p""c4{b0m?g",9,1
5?OfY8)=~M,9,1
#&sTyQpO{:,9,1
"&qO)t""#x4L",9,1
Q~>Pg5Egx4,9,1
l9OBbj|CgU,9,4
*o9rntQBT.,9,1
gB(gfn\HzZ,9,2
"V""1UY[b3cw",9,7
oLJSlC#O1:,9,13
:O/NmVhkIb,9,4
qPUA*b%'kZ,9,1
T^lPmrQql$,9,1
"Z[#5~,OSk6",9,9
",P8Utws#Ra",9,2
D&0r5wF#S$,9,1
(!Dxf3&+-X,9,8
EEKAg/.x^A,9,1
)($DhuTOf#,9,11
V7_:%yCW4R,9,3
/(>YJ>M\)/,9,1
xIjQBxE3U/,9,6
}H}Ha$34!?,9,8
N0.Q$:T1?(,9,3
",_.\uZU@6C",9,2
QkOO%{KU$M,9,1
fa!\f3u5|l,9,2
Pf7Z|eTuAP,9,10
t>6.0H'tE?,9,3
hYfn-#&RGn,9,4
EY?'iuPXRu,9,1
g;RP!'$:>Z,9,4
keqL&.Cpkq,9,4
ob\sR${jKm,9,6
u(L6W}}9Zk,9,9
?)pduG^q)0,9,1
K{pBX\V?qA,9,5
8<::|4JT?k,9,11
bU?[A5uZ;^,9,1
"#b,2?5qR5b",9,1
v!]P#N'-%{,9,1
G'@i4;HiV?,9,2
17~mIDMjbt,9,1
"?%'@;l,uhp",9,1
Wt*xB.REc~,9,2
"h,9,>],f/|",9,8
"VC>A,fr``f",9,6
*|0CXY!g|^,9,13
_tsc?!|1Lv,9,9
W(1~tD>##<,9,7
e8%0Jj_y6Y,9,1
zK2#Ft-u8@,9,4
"""/Mn#>SkXI",9,3
rJb(RduBVP,9,4
NZW<T6hQJU,9,1
Lup(MSuiVM,9,14
H|!3GU21xr,9,1
6h~ga+H`mm,9,2
<s[EP{JEE3,9,2
.-v#[R&2r8,9,1
"z^""XSWpYE&",9,1
j_;_C|`#oN,9,12
a+kaFV*Ooc,9,9
4j{P\`ba!D,9,1
Ss$JLZ<|+k,9,1
"uOD,fg<)@=",9,1
"0X:h&70,a3",9,1
\Pau.3I8Gq,9,1
%qD8`=P~81,9,1
68k^UGrd=5,9,1
v#Y?R&C?'1,9,2
T8AV_r_=yb,9,1
v2(4tnrA8<,9,3
";Hzjla#,_*",9,3
;U_%rtvCl/,9,4
;f2aR]p!RY,9,1
<{~{]9}D2P,9,1
Qt:0FH'2[@,9,1
(~bdyWcrm-,9,8
[`*>y=5ch&,9,4
}pF/R$&'[l,9,4
"JPUD|=E""c5",9,6
GWmWN`0HVK,9,1
]KIa=@@|Mp,9,5
"FN(gA,990F",9,1
(4HyE5?(WN,9,7
1-\Qovo*Hl,9,1
GV<y-&!ac/,9,1
"_X]""@/()#`",9,2
1Jfl+zJBEs,9,5
mNB>*8I{h#,9,3
"lv??"">B5}W",9,1
xFvaPxh&|$,9,1
#xq24:yA[>,9,5
~~z#&H8K/*,9,1
%3QI`:v!%7,9,10
Ez0DX[6|k~,9,3
"P5-o5Oo""<3",9,9
"-`4Icm,Qpw",9,1
17C:Yx+gM.,9,1
MR%w^B?'UR,9,10
>3Z@(xCzaD,9,5
Iy\:am7:T|,9,3
U]yAIsoDoo,9,5
"pM:""L<5#c?",9,1
"--YL8$""%Sl",9,1
/1?WrdKI%r,10,1
dbnS]AH#B<,10,7
"g7bm,_Gv$P",10,2
]P!|r.]HbU,10,1
w&{A73on7$,10,3
"p0G(""*B4I:",10,3
$D;CL{*k]^,10,1
<'an+N~c({,10,12
d'-bm&/:em,10,8
SRUmS{Rh=h,10,1
lcb(8ilN'(,10,1
"AX%p""JP1]>",10,1
_KCHmd<[=f,10,5
"bv""sV8/(A|",10,1
LkE^en@&zJ,10,14
"43mW#f'j""#",10,2
&SxwJTBVkI,10,2
i=?D*]H<Qj,10,1
~<8s(_s=.J,10,2
"iGK&x`n~v""",10,7
"~.k_K?,^a4",10,1
~Y%N.yTLWf,10,5
jI>!%MmQp],10,1
)tIf/C1#&h,10,7
"lKf<&,<Ulo",10,1
CpN5`f{}BW,10,1
:e[OJJF4\;,10,1
"E9_,,F(&^Y",10,1
"""t|QX#MqA|",10,1
sr&X_x#%0`,10,14
:U\cb[`2p`,10,1
]*%&:TMmjS,10,3
`rkZK6Mb}n,10,1
pa=vS:Bjj6,10,3
"8`}CzS""3d~",10,5
"WF0FQO}o"",",10,1
%h?dHYE`^],10,1
"/""4E=)^T%c",10,6
y<E;cOWnz(,10,1
e4c@$&[#%a,10,5
R)n=Nc70Si,10,13
vg3gB^~NG),10,1
KXl9*'z`dG,10,3
\P'8{Py2>G,10,1
"q""~s/tQ{NE",10,4
5{:8iI\JOZ,10,1
Ny%teBg\_>,10,1
vZ\`U=RTlk,10,3
>=WqM-X_>X,10,1
)Ww}rzUPH/,10,1
5hp@`c`o[!,10,4
v>MuU}UZX_,10,14
"DZ"",{&zY+C",10,3
~S3#[it=DF,10,1
?DU=\9l$d=,10,3
{nA|t8K\(h,10,3
)P90HB~zyG,10,4
",Eastf^Tcl",10,10
|s>?FE&(;!,10,10
xF'QTjQ8pz,10,1
xKZM)6/]*3,10,1
L%*.a8JF\i,10,9
7+^}R2!>kk,10,3
"x""/od25>B|",10,1
jP6Tqrjt6h,10,1
Pf--W\vT=&,10,8
_vDtqsG~Vo,10,1
a;\OC^fFUH,10,1
+'s<qd/C_R,10,1
:P:s^{OCpX,10,1
"Qd:_')f&"",",10,2
7pZ<>oX26e,10,1
`NP-;;M)km,10,2
{Hhi~R28.),10,9
G+;u-{SJuD,10,1
"<vGv6MlJj""",10,1
`?8=Z[LMQt,10,1
f4n7#fduZP,10,14
~txm?FmgN|,10,12
8RAE_TcVRW,10,1
}xL9r|0)E0,10,1
hgA|8{?T4r,10,1
S(y?eZ*^yP,10,1
|{jQmsr~7x,10,1
&Y@d*b/:=X,10,3
pIx_9E/l~],10,8
Y(^=zHA-6J,10,5
VS1A][6kT},10,3
DXt;sS?737,10,2
t{J?h]i9B>,10,1
5pwO&_TWb^,10,1
@Px;K2[QDa,10,5
LE^4V:r6G4,10,4
s[|'>i)|=M,10,3
"}lcx&nL,%l",10,2
Y1dY?-EFd+,10,1
<J-I~^1+mB,10,5
Se$+nIjEoL,10,3
EVMW~K$vm3,10,11
T?|vq2|9~^,10,5
;N0rHs^c:N,10,1
"F""6tb0oWqN",10,1
0K#t`2zXiW,10,2
n-/)h>E:ul,10,1
:+;_ye}na6,10,1
VE}hR&&FC_,10,1
1u8!0*fkda,10,6
Rx3A4%[0!m,10,2
"XqYp-""{]G`",10,1
"M*a/vM""<kU",10,7
/Rp.!N+3<},10,1
*^&QNwe70l,10,2
m_BV0y.=2),10,3
aGL!@Q<^wn,10,2
F8{n7}9fH8,10,1
"UvRP?ov""%W",10,4
V7CJ({X8m>,10,1
|4S=7.-EHQ,10,3
2G(TL4Pn]v,10,1
N('qp6}9'_,10,1
pTcD\t_64r,10,7
"NLzN?F1""Sx",10,6
=0c'[E3s?@,10,1
---CuUtkV7,10,4
cELx(4e.$t,10,4
"0WaF""OCQEz",10,1
"BCpgIT[7""g",10,1
XHSAZ%P52\,10,2
"T)nGc7n""{q",10,4
YT9BG0hNg@,10,1
Ifw~P_\z9?,10,4
*?z$5H6p6a,10,1
Ud+Fp-sTyk,10,1
={_inRKg[r,10,1
"E,Siz>mw+u",10,4
$2zxfjcPWy,10,10
6Awd.aT=|A,10,6
~hi?dE]b$&,10,4
MloP]!DP56,10,1
_ILNlK~a3x,10,9
`]=.X-5vCR,10,2
p4C2[[pdql,10,2
^SANn[0COg,10,3
q-7=d0x$lk,10,1
"t*|AH*,*Gs",10,4
kfUG#*ZB\H,10,1
@KwxSZNK&y,10,1
xEY{ByUk'_,10,2
V6B#~@1]Q},10,7
h.wiy{cYRU,10,1
"^tavvq6-c""",10,1
H}hPM'[oG1,10,5
H7QSOUb%e3,10,10
aOf+8uLno$,10,12
hv)sr+|!b%,10,3
"+\U""h![#xp",10,1
>THF`uhNT2,10,2
p.7-~;<Wt<,10,1
+V8a>bs?|O,10,1
&1;5.HBOV(,10,3
J0?T6LVz'F,10,1
L5d4IK`In>,10,12
mn#TOZ(4CI,10,14
}}:awxY>q\,10,1
gw=xQkt&3A,10,1
k'dq4.|;1m,10,8
LH3b8W7'j',10,11
j`zOMTLD'<,10,1
"NQl-""mnPoc",10,1
"H5tP,Z)E{(",10,4
">V.a/t,)'V",10,6
b%u[ee#>\8,10,1
"T8G'""6!1*4",10,1
s[iRu6B:X6,10,1
y)3tItG6Zw,10,4
!Z[btHcV0P,10,9
ir1gP[/8XW,10,8
pEV?XP8f:T,10,1
B_@{|\A0g},10,4
NNj2d5g]6\,10,11
zh(7!}(-Ac,10,2
C&hHh/=yiQ,10,1
o5:aUFS#n0,10,1
/tq)0Kzi3B,10,8
:^}v7vx\(a,10,1
x]3*f3uPZN,10,1
0J'obV0h2C,10,6
1lnE~B9BvJ,10,1
">AA!r,Tj.j",10,3
"O,;""g{u_c8",10,6
vv6T-RH2Tm,10,4
bt5Q+g^9F6,10,1
ppbo@x8z|W,10,1
TTqeI<2i}b,10,3
]/}hS6;'PL,10,1
UaqRkIvF7~,10,9
2RSd>caPH@,10,6
}B;N0Y_l]%,10,1
"8p,*gTLR9U",10,1
IlZy.a3z>h,10,1
m]wjd@9P2+,10,5
Q&uGD%}\m5,10,7
%>@U[miq~J,10,2
"KU,*MxgNPg",10,1
^-6V49ih(%,10,1
+(1-;>G5n!,10,1
"I4?Nsu""(^g",10,1
SPRJR]>ucV,10,1
6)9R>sR@Rt,10,4
yzS{g1VGl@,10,2
_+KWhU]cIp,10,1
"v,y=29&GNU",10,8
$<D!~1d<7~,10,6
NTG13m}~N),10,5
"J&'?0z;,x|",10,1
dZ5~([SIhL,10,4
TC8a\w()>i,10,1
B=1E}D!(ds,10,1
B_EZq4|<Aw,10,3
qBH'7_qvph,10,1
K+IF=Qf-z\,10,1
Pz5F5E|)#<,10,3
OyIyC<mSx-,10,1
j\!5Rmipm$,10,2
"@XXE~7B%,a",10,1
[~ofCt|Jkc,10,6
"s?],Tn]5Z\",10,13
B_zW@r.IP~,10,10
"1,7aU[YoW5",10,2
fI$ew?<DL',10,1
S5*R[ex`/N,10,1
"M'i""~H+5oC",10,3
_W}dITBH%H,10,1
}a;=57/jwb,10,1
gs{].%[1+1,10,6
TGuYw{Ufw~,10,1
w~W&%F0wvN,10,2
"8woi1@Dv""`",10,1
\p12J35*`A,10,1
F6qWMb7h+D,10,9
6kjMr%a3lc,10,9
kpY4%4#N<K,10,1
]%;Y?56YS),10,6
"iEs""HkZ=za",10,1
K0=]54uH*N,10,1
P!IXppevIm,10,1
k;O6<.JQEz,10,1
43%BO^>W.',10,3
{}9&ge+roQ,10,7
Br.bLb^m^$,10,6
7wojV'+BE>,10,1
"""v;JK.a}K3",10,2
UFUP!;khu\,10,1
'u5X~1r/SV,10,1
8D5j%}5lAN,10,2
HZCzgwBiU<,10,1
X31.HzK9_f,10,1
?+ZR+ri_2z,10,2
p~X|[Eh/G1,10,3
P!e%X0G6:z,10,1
6st@F=7f%:,10,3
"H.4A""H6T%a",10,2
3b*c?Gyjn=,10,1
s)*&ABS'i4,10,7
1x#|>-Y!Ws,10,1
|}P^*K{k1t,10,1
]^MZW6\X$R,10,2
lE/MF]4e%y,10,2
*`fQ!?)@;Y,10,11
5A%!v43CG/,10,3
7pV7oAi5Gn,10,1
"{$Kxd""T=0Y",10,13
{h}oeGwo-4,10,1
"'f@.C1cj/""",10,5
FyERg#%#f2,10,1
"VH|r|<g""9|",10,1
UM7I']\`5L,10,1
$|'qwHPR4R,10,1
*6!2{A{h.q,10,1
01|1]B3m98,10,1
D6hRTKBm_+,10,1
~8HCAC<9[7,10,9
"^#\%|k,3kT",10,1
-KiGA]9JIA,10,4
FvTW]^Awn%,10,1
>B7O<o:sXd,10,2
"=*l7,e#u@P",10,4
5!76%JiH]T,10,2
35~YS9D)ov,10,1
^i0PPR]*JE,10,5
04M~r~Dt90,10,4
;\?Ju9(WRF,10,2
N4$9s7pOj4,10,6
tZTQU>V}De,10,3
?52F1*l.oK,10,3
q]v0Xbi-=w,10,1
HQkp_i~p$<,10,6
\cj|g0@C-e,10,3
#aG)2(_QWM,10,1
"id8ln""QI#K",10,3
"`!*""Xg!H_,",10,14
u35p>><X2K,10,6
vWS:lL);ec,10,5
E6|cqI*oTY,10,1
4#{FSxe>S7,10,5
]!x6Mhn:hB,10,2
oN)mQbUxTF,10,4
"""rD@lgK[*]",10,12
JC=t]<3LrP,10,1
Hm>y#]TO7t,10,1
1C;{OOB.11,10,14
XHC$Q\z|iC,10,1
zdAYjq1Jeb,10,4
yk/e`I^xM/,10,2
"eU>qV4bv""R",10,1
Osn==!Y7%1,10,1
O+8=iZwxT},10,6
FYmG'rG>g+,10,4
j3xc?S#F+[,10,3
n'Zr=2_1/U,10,9
-K{G+3y~@u,10,1
\r.PT/jl``,10,1
R@a*h.;0qr,10,7
GyaG7jPWC9,10,5
81*jN8NG^U,10,1
dz45de'HsR,10,1
+elkaUUJ&X,10,5
"v3O53""RFvS",10,11
"mJf,Hw)wn1",10,1
oB%kj#[u<@,10,1
di;WP28Q(i,10,1
2ejsIB\9N~,10,1
"/,,]K*aAT(",10,1
3I^T[x5y^t,10,2
z-eq@'gi+3,10,1
8NQ_E$Hrn9,10,3
&3e1T]p*VN,10,9
25wi?gp}Ne,10,4
"()0,?n~phk",10,2
EA1}2Zj<U[,10,6
_\n6NpEo5:,10,3
}n6s#gY<lC,10,1
"R%/,`39r)6",10,1
qJSSWs6k<x,10,1
"0-W1P}""r+j",10,2
{:<*k)^H\H,10,1
"4Gk82V^XV""",10,1
Rvn`I$9.N=,10,4
0Fep:fzbnh,10,1
-}M5hW3dBt,10,1
g}>jSoZy?2,10,2
k_Xdn%<u6g,10,1
)P(cG[Hc5i,10,1
AKZWE!{xJ^,10,2
H[SKl1n?do,10,5
yj^8XL36Eu,10,1
wDZolT'2^$,10,1
)4f%wZQ*P9,10,2
*'Eh/ej]-l,10,5
de&.##r'-P,10,1
n%(>XF`2+F,10,1
"YJmXv>u#v,",10,4
.US2D{FzE},10,1
G-=P6_kF6p,10,1
)}M+:(W\+y,10,1
Aj=`@Bhs$4,10,9
"ItXE0RT,Rh",10,2
N0x'usJZ6:,10,1
vqaF20D|q),10,2
"(7""b2xr3Sn",10,1
z~Hd@>lW|s,10,4
`J[crfuj8o,10,4
QELu\:*Hri,10,1
"D,^QcO$l\E",10,4
"<?hc*X/zI""",10,1
LQIm@D<r%S,10,1
"*E.=,VH?\Z",10,1
cznmKBQI1!,10,1
)BL?*-'o}Y,10,8
#7NB48D'LX,10,1
$MZ4[XboMN,10,1
A%`)3..bhP,10,1
k-Pd(}}3S',10,2
Q>#kuB)r>%,10,12
0z+GFh.2Le,10,1
8*F_./PlGb,10,1
HI]hr0}etH,10,1
"HC8ZY,Gs'j",10,2
T)H4gl}c}I,10,6
Hv#*&[K]$a,10,3
kl|us:}h[i,10,13
Gky|(hydSR,10,1
eL(n5cK[_j,10,2
Fqn^2AW&:M,10,4
"#G,?Q11W/@",10,1
vRyJKFTwN+,10,4
TwjwsA|ot/,10,5
"T^=S""RPQII",10,5
U)+?8#_J`z,10,13
taxn>ab3$m,10,1
Y`-P_TH*X`,10,1
bFru.3cs!w,10,3
|gGIeReDP=,10,1
Z&FaqhVVD[,10,4
"1U$`0P,NJ:",10,1
"p>!3Q,:LO?",10,7
`*o;%BZ-jU,10,1
Xg[Mbiz6Gz,10,13
">x|tn""%L%\",10,8
A%\b#lmc]&,10,10
Q=F1+>O\M1,10,11
WcU{w)-kg>,10,5
5c!-3_K_D~,10,1
C.^pdFj`\6,10,7
Z*d02<C.bK,10,2
-{*E_l9scR,10,1
"zK&""x8Uq`1",10,1
yOpl*qlNOE,10,1
#zNt(z08-L,10,1
/ubhi[7PV>,10,1
$cQEq]7X42,10,1
Jml&m!~%tc,10,1
"i{Ige""~9qp",10,1
"Gt""v\DXCAL",10,10
"c@k;M""Fj~t",10,6
a#ZPk'14Hz,10,1
O.gxp'~w(%,10,1
""",6KSU.nRg",10,1
qe%v6s'CfQ,10,1
bh^'`frd[Y,10,1
HF6xxA1K/',10,2
3JZ>:|}jhF,10,1
6hEw|K4ZOS,10,1
I0s|S2?)fP,10,6
Lt8+cfWHcR,10,3
5oGYw))?Ts,10,2
"hg"">5s,f='",10,10
\\-%r%WkQc,10,1
dkb`mGy.iD,10,1
SOu(1tqw9j,10,1
({AU31-B{x,10,1
#f8Ne'zU.M,10,2
a{fFf-Vs(X,10,1
PNMx)Lcu6s,10,4
:Z>FA_HEgj,10,1
P{%?1:AI1w,10,1
"!,yY|'>)00",10,1
WE7*G2g(Ck,10,1
TGYAxZ[{H=,10,1
04Ocyo\y_&,10,3
m!WIxVeAqE,10,8
":SSTd""U@*l",10,1
rm;aa0!%+*,10,12
[[>tuPk`tw,10,1
Q>8Z.!=Pg#,10,6
(xyJ%#Y*f7,10,1
",>a?P~e_q.",10,1
Zwr&(]!!VS,10,5
jzt}1Nu|F_,10,10
Qfd=x416Ox,10,1
"CIWy,mX2AE",10,3
H44d'!2unN,10,6
BD*Xy`]x+f,10,9
^-Oy__%iT$,10,2
0$HI+EJFzI,10,4
-9}y9<Eves,10,1
5Y'Og0LPF@,10,1
Vh`)uB8c:M,10,2
MJ2u'*cya5,10,1
ZN|HCXlM//,10,1
*XX\2{vcqy,10,3
Qx-yz@kk7[,10,2
c/?|{Lc`@e,10,1
F&KB8@el^0,10,7
q5;TkypOwp,10,1
|>yH|EBFq#,10,1
o`9/hB%+I0,10,1
bM<1Cx8epy,10,1
t]x#4AR&Ex,10,1
\?RcDPrw>V,10,3
",M<F3.Yg;C",10,8
re!91J+Y_[,10,1
)<}_f}xC*q,10,11
DL}j?\%Z%d,10,8
Khg~7daKWz,10,3
cYjZvAf-Jo,10,13
?{7*3P'bc|,10,10
`9>VRu|l+#,10,6
B!<*Cv%j3_,10,1
P/^UhZ\:Cm,10,6
[d;zv!?WlC,10,1
"il]3<,!APR",10,1
"Z1h""(u5'u\",10,2
qp99O@I`|x,10,1
e_vMsk7}Yp,10,1
wRsv0?xJ?=,10,1
'Ez6v[r%7v,10,2
7-Z-`%4Z4#,10,3
"|""MIG""mQ(h",10,1
"dc~%52?,DR",10,10
p0?$9$.\PO,10,3
rdg({Qau=},10,4
c/LCCC0PK],10,6
{B>t3v!r|W,10,11
D}'~2Dzp4p,10,1
v1~A\%ME9*,10,9
V+pk`f6eXs,10,1
"5)""RGTYcj4",10,1
|k?)tMzgDf,10,5
"CWSz@FL!R,",10,2
"(jmsfVQ""Mj",10,4
"D&d)Dl\g"":",10,10
i4le(u?3*W,10,1
6bj>uIvE<i,10,3
